date,close,start,high,low,volume
2005-08-16,144.3,146.26,147.11,144.17,132.22
2005-08-12,146.04,145.75,146.25,144.81,136.81
2005-08-11,145.35,142.64,145.35,142.61,131.33
2005-08-10,142.7,142.59,144.02,142.07,132.84
2005-08-09,142.11,140.01,142.12,139.47,123.2
2005-08-08,140.49,139.78,140.68,139.5,94.28
2005-08-05,140.7,141.9,142.32,140.1,126.13
2005-08-04,143.52,144.55,144.89,142.7,153.57
2005-08-03,144.21,145.4,145.81,144.18,193.59
2005-08-02,144.3,144.12,144.3,143.14,136.38
2005-08-01,143.96,143.67,144.1,142.84,119.13
2005-07-29,143.32,143.53,143.53,141.95,143.57
2005-07-28,142.38,141.86,142.6,141.3,173.18
2005-07-27,140.73,140.75,141.55,139.56,161.35
2005-07-26,140.53,140.58,141.18,139.95,144.14
2005-07-25,140.55,138.6,140.59,138.39,140.13
2005-07-22,138.37,137.63,138.86,137.06,163.49
2005-07-21,138.62,139.78,140.13,137.77,162.59
2005-07-20,138.57,138.84,140.13,137.81,215.45
2005-07-19,138.66,136.76,138.66,136.74,158.32
2005-07-18,136.78,136.73,137.73,136.1,117.8
2005-07-15,136.48,137.37,137.55,136.27,148.4
2005-07-14,136.98,136.09,137.35,135.61,180.57
2005-07-13,135.25,134.79,135.36,134.03,159.93
2005-07-12,134.26,134.88,135.19,134.08,184.65
2005-07-11,133.88,132.99,134.29,132.87,203.54
2005-07-08,131.28,131.85,132.19,131.09,132.06
2005-07-07,131.72,130.24,132.05,130.15,135.82
2005-07-06,130.65,131.15,131.36,130.29,149.5
2005-07-05,130.54,131.12,131.47,130.37,125.31
2005-07-04,130.95,131.16,131.39,130.62,137.45
2005-07-01,130.59,128.8,130.6,128.56,112.43
2005-06-30,129.43,128.2,129.72,128.2,123.04
2005-06-29,128.41,128.57,129.39,127.77,114.47
2005-06-28,127.92,127.23,127.99,126.99,120.36
2005-06-27,127.45,128.32,128.46,126.78,123.08
2005-06-24,129.08,129.17,129.91,128.17,134.48
2005-06-23,130.39,129.26,130.41,129.02,137.91
2005-06-22,129.24,127.46,129.38,127.13,175.11
2005-06-21,127.66,127.86,128.63,127.15,106.36
2005-06-20,128.17,129.38,129.43,127.76,110.78
2005-06-17,129.33,129.69,129.78,128.49,117.66
2005-06-16,129.27,129.04,129.73,128.87,134.26
2005-06-15,129.27,127,129.27,126.6,125.74
2005-06-14,126.9,127.51,128.15,126.72,101.61
2005-06-13,127.65,127.93,128.8,127.49,98.79
2005-06-10,127.68,127.04,128.2,126.67,127.76
2005-06-09,127.22,125.12,127.22,124.89,127.42
2005-06-08,125.62,124.48,125.76,124.46,101.43
2005-06-07,124.79,125.62,125.62,124.56,90.17
2005-06-03,125.7,125.2,125.7,124.89,102.74
2005-06-02,125.04,125.87,126.19,125.04,112.24
2005-06-01,124.9,124.06,125.2,124,75.66
2005-05-31,124.84,124.66,125.12,123.56,73.86
2005-05-30,124.64,124.02,124.65,123.78,65.17
2005-05-27,123.89,123.03,124.22,122.58,88.68
2005-05-26,121.7,121.24,121.7,121.05,68.9
2005-05-25,121.37,122.82,123.39,121.18,86.55
2005-05-24,122.91,123.34,123.43,122.36,79.54
2005-05-23,122.87,123.38,123.38,122.24,60.58
2005-05-20,123.02,123.35,123.57,122.47,81.8
2005-05-19,123.04,121.53,123.13,121.53,110.62
2005-05-18,120.08,120.6,120.84,119.55,99.45
2005-05-17,119.51,120.9,121.25,118.75,89.91
2005-05-16,119.65,119.13,120.5,119.1,90.45
2005-05-13,118.87,118.38,119.1,117.2,79.71
2005-05-12,118.69,119,119.74,118.69,67.27
2005-05-11,119.02,119.48,119.66,118.66,72.57
2005-05-10,120.4,121.01,121.26,120.3,74.27
2005-05-09,120.48,121.41,121.45,119.36,88.85
2005-05-06,121.26,120.4,121.54,120.37,85.52
2005-05-04,119.95,118.15,120.19,118.15,84.7
2005-05-03,117.89,118.81,119.12,117.47,83.95
2005-05-02,118.46,118.29,118.48,117.68,66.68
2005-04-29,117.58,117.06,118,116.54,92.55
2005-04-28,118.36,120.1,120.19,118.36,97.71
2005-04-27,119.96,120.85,120.85,119.23,107.98
2005-04-26,121.92,122.21,122.56,121.82,103.86
2005-04-25,122.08,120.79,122.24,120.27,88.7
2005-04-22,121.36,123.03,123.05,121.36,77.6
2005-04-21,121.31,119.44,121.66,118.33,88.39
2005-04-20,121.05,121.58,122.68,120.12,90.58
2005-04-19,120.5,120.64,121.18,120.17,81.92
2005-04-18,119.76,120.27,120.82,118.79,86.47
2005-04-15,122.41,123.49,123.61,121.49,92.27
2005-04-14,123.29,126.17,126.26,123.29,111.42
2005-04-13,127.28,127.84,127.98,126.98,78.01
2005-04-12,127.24,127.23,127.72,126.86,101.49
2005-04-11,127.59,127.95,127.96,127.09,71.45
2005-04-08,128.44,128.86,129.01,128.12,103.99
2005-04-07,127.92,128.23,128.42,127.46,114.39
2005-04-06,127.85,127.61,128.2,126.18,91.65
2005-04-04,127.22,126.77,127.29,126.15,95.21
2005-04-01,126.88,124.65,127.07,124.61,108.55
2005-03-31,124.78,125.31,125.4,124.26,100.88
2005-03-30,123.49,123.26,123.87,122.51,105.5
2005-03-29,124.13,126.65,126.72,123.73,137.1
2005-03-28,126.72,125.61,127.17,125.61,151.59
2005-03-25,125.07,124.38,125.09,123.88,172.22
2005-03-24,123.8,125.54,125.84,123.06,134.62
2005-03-23,125.16,126.08,126.95,124.77,141.53
2005-03-22,126.87,126.69,127.59,125.9,120.13
2005-03-21,126.84,126.77,127.92,125.46,121.26
2005-03-18,126.82,126.88,127.89,126.52,165.94
2005-03-17,126.68,126.92,127.65,125.59,171.29
2005-03-16,128.17,127.64,128.71,126.76,174.43
2005-03-15,127.95,131.96,131.99,127.86,193.43
2005-03-14,131.47,131.34,131.67,130.92,139.82
2005-03-11,131.97,129.84,131.98,129.79,185.4
2005-03-10,128.76,130.07,130.79,128.76,204.96
2005-03-09,130.26,128.83,130.26,127.92,156.18
2005-03-08,129.21,130.54,130.77,128.83,210.25
2005-03-07,130.11,131.77,132.22,128.93,247.56
2005-03-04,130.61,130.95,131.15,130.05,227.05
2005-03-03,130.61,130.24,131.27,129.37,234.22
2005-03-02,130.14,131.21,131.29,129.65,291.44
2005-02-28,130.85,129.88,130.9,129.16,212.62
2005-02-25,129.13,128.66,129.68,128.25,202.56
2005-02-24,127.81,126.13,128.05,125.76,262.46
2005-02-23,125.53,125.49,126.04,124.97,163.68
2005-02-22,126.74,127.97,128.21,126.43,196.18
2005-02-21,128.09,128.44,128.44,127.29,248.26
2005-02-18,127.43,125.47,127.43,125.14,180.16
2005-02-17,125.93,126.04,126.22,125.4,220.66
2005-02-16,125.85,126.08,126.82,125.13,218.7
2005-02-15,125.48,124.99,125.49,124.37,236.83
2005-02-14,124.94,124.06,125.44,123.65,235.22
2005-02-11,122.84,122.6,122.99,121.39,140.35
2005-02-07,123.2,122.41,123.27,122.25,142.4
2005-02-04,121.3,120.5,121.65,120.18,153.74
2005-02-03,120.64,119.88,120.8,119.71,166.09
2005-02-02,119.74,120.3,120.37,119.41,154.26
2005-02-01,120,120.74,120.97,119.91,132.38
2005-01-31,121.06,119.45,121.21,119.45,141.84
2005-01-28,119.65,120.14,120.25,118.98,156.89
2005-01-27,120.16,120.65,121,119.61,184.68
2005-01-26,120.51,119.36,120.95,119.16,194.21
2005-01-25,118.91,118.92,119.25,118.35,190.17
2005-01-24,119.83,119.19,120.66,118.34,215.32
2005-01-21,119.4,118.14,119.41,117.62,153.51
2005-01-20,118.02,118.05,118.74,117.72,165.45
2005-01-19,118.9,119.85,120.4,118.66,177.45
2005-01-18,119.5,119.91,120.42,119.49,172.12
2005-01-17,119.91,118.96,120.28,118.7,189.66
2005-01-14,117.82,114.23,117.82,113.91,151.41
2005-01-13,115.01,114.26,115.08,113.69,106.38
2005-01-12,114.09,114.71,114.94,113.79,124.8
2005-01-11,114.66,113.33,114.66,112.73,133.2
2005-01-10,113.27,113.01,113.36,112.07,98.12
2005-01-07,112.71,113.61,113.94,112.18,117.39
2005-01-06,112.94,113.88,114.97,112.94,147.88
2005-01-05,114.65,113.41,114.65,113.17,142.31
2005-01-04,114.77,115,115.8,114.5,119.97
2005-01-03,115.36,115.65,115.9,114.99,101.24
2004-12-30,115.25,114.07,115.32,113.92,89.91
2004-12-29,113.84,111.96,113.84,111.75,96.63
2004-12-28,113.25,112.8,113.46,112.48,85.04
2004-12-27,113,113.5,113.61,112.44,72.41
2004-12-24,113.15,112.69,113.15,112.14,85.64
2004-12-23,112.54,114.46,114.46,112.15,96.18
2004-12-22,113.66,114.28,114.57,113.22,126.56
2004-12-21,113.51,113.22,114.05,112.59,101.95
2004-12-20,113.45,112.2,113.46,111.97,134.54
2004-12-17,112.63,112.62,113.47,111.81,221.11
2004-12-16,112.51,112.04,113.29,111.92,140.86
2004-12-15,111.87,110.13,111.91,109.83,110.28
2004-12-14,109.38,108.63,109.5,108.27,82.36
2004-12-13,108.36,108.09,108.88,107.61,85.64
2004-12-10,108.57,111.01,111.09,108.15,94.9
2004-12-09,110.88,112.03,112.28,110.14,116.42
2004-12-08,112.16,110.24,112.16,110.19,104.43
2004-12-07,111.01,112.04,112.62,111.01,115.33
2004-12-06,112.37,112.92,113.04,111.83,96.3
2004-12-03,113.96,114.97,115.38,113.2,125.3
2004-12-02,114.06,115.03,115.38,113.79,118.49
2004-12-01,113.09,112.88,113.51,112.37,132.7
2004-11-30,113.4,111.55,113.4,110.52,154.54
2004-11-29,111.62,111.08,111.97,110.34,143.48
2004-11-26,110.68,113.31,114.24,110.47,142.48
2004-11-25,112.59,112.84,113.63,112.36,103.43
2004-11-24,112.74,110.97,112.86,110.39,143.31
2004-11-23,111.18,110.85,111.41,109.87,104.18
2004-11-22,109.83,110.8,110.88,108.9,99.24
2004-11-19,112.07,113.81,114.23,111.62,162.14
2004-11-18,113.33,114.64,114.94,113.25,131.62
2004-11-17,114.61,114.12,115.17,113.7,119.56
2004-11-16,113.3,114.16,114.53,113.17,110.77
2004-11-15,114.09,113.78,115.38,113.35,120.45
2004-11-12,113.41,113.21,114.21,112.58,129.68
2004-11-11,111.24,110.67,112.1,110.51,117.73
2004-11-10,111.19,109.53,111.19,109.53,116.64
2004-11-09,109.04,109.27,109.97,108.51,114.58
2004-11-08,109.34,112.17,112.19,109.32,107.14
2004-11-05,111.52,111.76,112.13,111.04,116
2004-11-04,110.3,111.41,111.41,110.3,88.26
2004-11-03,111.58,109.98,111.59,109.3,115.71
2004-11-02,109.67,108.67,110.1,108.49,125.17
2004-11-01,108.17,107.69,108.87,107.53,88.67
2004-10-29,107.99,106.82,108.01,106.19,106.03
2004-10-28,107.77,106.81,107.77,106.18,114.35
2004-10-27,104.63,105.98,106.2,103.64,107.45
2004-10-26,104.98,104.73,105.46,104.43,105.42
2004-10-25,104.13,105.24,105.33,103.25,126.2
2004-10-22,106.8,106.25,107.29,106.04,111.91
2004-10-21,105.78,107.2,107.51,104.94,144.53
2004-10-20,106.93,109.59,109.92,106.78,175.1
2004-10-19,110.24,110.88,111.26,109.65,127
2004-10-18,109.24,108.79,109.8,108.24,141.79
2004-10-15,108.42,107.97,109.48,107.21,128.33
2004-10-14,109.17,109.36,109.73,108.03,116.63
2004-10-13,110.42,111.23,111.59,109.86,149.63
2004-10-12,110.47,113.5,113.5,110.47,160.38
2004-10-11,113.82,113.16,113.96,112.76,151.86
2004-10-08,113.82,113.24,115.2,113.23,229.43
2004-10-07,114.17,114.48,115.02,113.37,134.63
2004-10-06,114.44,114.1,115.69,113.33,168.02
2004-10-05,114.04,114.21,114.4,113.32,125.98
2004-10-04,114.02,111.14,114.02,111.08,148.1
2004-10-01,109.42,107.96,109.42,107.87,108.62
2004-09-30,107.69,107.06,108.19,106.81,98.04
2004-09-24,107.33,106.74,107.68,105.94,85.63
2004-09-23,106.94,106.75,107.46,106.22,108.33
2004-09-22,107.53,111.08,111.24,107.53,132.18
2004-09-21,110.42,110.72,111,109.96,127
2004-09-20,110.38,109.49,111.26,109.48,143.26
2004-09-17,109.32,109.92,110.75,108.92,123.06
2004-09-16,110.2,108.67,111.25,108.42,152.65
2004-09-15,109.27,109.21,110.04,108.96,229.23
2004-09-14,109.27,110.28,110.46,108.91,157.92
2004-09-13,109.56,108.15,109.6,108.06,132.05
2004-09-10,107.32,105.88,107.48,104.59,146.09
2004-09-09,105.39,104.47,105.54,103.49,186.68
2004-09-08,104.44,105.11,106.04,104.41,99.3
2004-09-07,104.97,105.18,105.66,104.61,87.57
2004-09-06,105.52,105.13,105.66,104.45,107.34
2004-09-03,104.84,105.83,105.97,104.2,131.01
2004-09-02,105.66,104.83,105.66,104.48,127.69
2004-09-01,104.69,102.83,104.75,102.67,108.57
2004-08-31,102.89,102.33,102.94,102.17,78.2
2004-08-30,103.07,103.51,104.05,102.82,85.33
2004-08-27,103.38,103.58,103.78,102.72,109.07
2004-08-26,103.25,103.32,103.88,103.04,120.94
2004-08-25,102.87,101.24,103,101.12,91.48
2004-08-24,101.5,101.44,101.64,100.11,85.94
2004-08-23,100.92,101.52,102.21,100.27,83.36
2004-08-20,100.86,100.68,101.17,100.46,117.24
2004-08-19,101.18,100.39,101.48,100.39,150.22
2004-08-18,99.48,99.22,99.82,98.73,99.75
2004-08-17,98.97,100.72,100.8,98.64,100.41
2004-08-16,99.72,99.9,100.36,98.76,123.52
2004-08-13,100.15,98.47,100.4,98.22,154.41
2004-08-12,99.05,97.53,99.06,97.25,126.44
2004-08-11,97.23,97.29,98.08,97.1,161.76
2004-08-10,96.72,95.54,96.77,95.45,115.51
2004-08-09,96.08,94.14,96.12,93.6,89.07
2004-08-06,94.84,94.93,96.37,94.84,92.86
2004-08-05,96.31,94.68,96.31,94.13,122.63
2004-08-04,94.59,93.27,94.59,92.49,91.82
2004-08-03,94.21,94.26,94.42,93.7,101.83
2004-08-02,93.19,94.66,94.66,93.19,84.7
2004-07-30,95.27,95.59,96.05,95.05,124.95
2004-07-29,94.59,96.32,96.32,94.57,115.17
2004-07-28,96.55,96.82,97.11,95.93,162.38
2004-07-27,95.66,95.12,95.87,94.14,95.91
2004-07-26,95.22,94.36,95.62,94.3,107.32
2004-07-23,95.38,96.07,96.18,94.83,134.51
2004-07-22,96.08,95.55,96.34,94.79,212.75
2004-07-21,97.51,97.16,97.93,96.75,123.94
2004-07-20,95.29,95.97,96.42,95.29,91.49
2004-07-19,97.11,94.4,97.11,94.26,103.05
2004-07-16,95.6,94.05,95.81,92.62,115.11
2004-07-15,94.64,95,95.47,93,129.1
2004-07-14,95.09,96.33,97.18,94.88,138.85
2004-07-13,97.11,97.4,97.44,95.59,123.16
2004-07-12,96.45,97.25,98.04,95.68,159.18
2004-07-09,96.51,96.1,97.09,95.47,155.11
2004-07-08,95.78,97.32,97.99,95.78,176.74
2004-07-07,98.46,95.96,98.47,95.06,225.47
2004-07-06,98.19,97.43,98.92,97.15,232.21
2004-07-05,97.91,97.68,98.23,96.24,226.45
2004-07-02,97.75,98.97,99,97.59,250.54
2004-07-01,100.8,101.68,102.81,100.55,115.41
2004-06-30,101.85,101.37,102.1,100.7,190.33
2004-06-29,100.81,99.29,101.05,98.82,136.26
2004-06-28,99.85,100.88,101.22,98.91,112.61
2004-06-25,101.08,98.88,101.21,98.52,174.04
2004-06-24,98.85,97.5,98.88,96.8,198.99
2004-06-23,95.56,97.48,97.81,95.32,175.52
2004-06-22,96.48,96.12,96.86,94.53,164.38
2004-06-21,96.8,96.24,98.01,96.02,189.7
2004-06-18,95.74,96.89,97.21,94.46,212.18
2004-06-17,98.02,97.52,98.02,95.6,194.76
2004-06-16,96.84,97.4,99.23,96.04,193.21
2004-06-15,96.78,96.19,96.82,93.52,272.14
2004-06-14,94.9,95.43,97.87,94.7,185.21
2004-06-11,96.39,100.28,100.29,95.93,241.86
2004-06-10,100.58,101.34,102.41,100,144.89
2004-06-09,102.59,105.81,106.36,102.53,134.16
2004-06-08,104.73,106.02,106.52,104.16,135.47
2004-06-07,105.02,101.99,105.02,101.97,125.86
2004-06-04,100.95,99.91,101.14,98.83,143.07
2004-06-03,99.51,104.93,105.17,99.51,154.74
2004-06-02,104.06,104.72,105.07,103.11,105.33
2004-06-01,105.74,104.72,105.96,104.21,106.37
2004-05-31,104.14,105.24,105.25,102.7,87.83
2004-05-28,105.82,105.38,106.03,104.63,127.84
2004-05-27,104.09,104.11,105.26,103.43,114.7
2004-05-25,101.64,102.44,102.5,100.62,127.12
2004-05-24,103.68,103.42,104.02,102.48,125.98
2004-05-21,102.13,101.41,102.13,99.64,110.74
2004-05-20,99.66,99.3,101.67,98.22,151.22
2004-05-19,100.92,97.44,101.9,97.29,163.4
2004-05-18,96.09,93.58,96.89,92.63,158.58
2004-05-17,94.05,98.91,99.9,93.53,160.01
2004-05-14,99.11,103.29,103.79,97.97,153.34
2004-05-13,102.14,105.58,105.76,102.14,134.49
2004-05-12,106.05,104.11,106.59,103.79,144.9
2004-05-11,102.73,102.85,104.39,101.03,143.75
2004-05-10,102.94,108.47,108.49,100.31,162.59
2004-05-07,109.38,109.03,109.98,106.72,150.49
2004-05-06,108.97,112.44,112.53,108.84,144.77
2004-05-04,112.92,113.47,114.2,112.66,141.12
2004-05-03,112.84,112.47,113.13,111.59,112.92
2004-04-30,112.4,113.05,113.92,110.95,158.07
2004-04-29,114.01,115.91,116.74,113.7,157.78
2004-04-28,117.48,119.95,120.26,117.48,127.81
2004-04-27,119.7,120.11,120.62,119.3,122.48
2004-04-26,120.3,122.17,122.2,120.23,150.46
2004-04-23,122.44,122.52,122.66,121.26,172.3
2004-04-22,120.76,122.01,122.19,120.46,193.47
2004-04-21,121.93,119.35,122.13,119.35,133.8
2004-04-20,120.6,119.57,120.64,118.49,137.74
2004-04-19,118.49,118.22,118.49,116.89,116.16
2004-04-16,117.97,118.8,119.32,117.82,162
2004-04-14,120.59,119.56,120.86,119.2,125
2004-04-13,120.65,121.79,122.11,120.47,152.38
2004-04-12,120.99,119.19,122.04,119.19,128.77
2004-04-09,119.27,120.1,120.1,118.66,134.57
2004-04-08,121.04,120.53,121.04,119.77,167.51
2004-04-07,120.05,119.61,120.84,119.13,214.98
2004-04-06,119.57,118.58,119.59,118.39,186.28
2004-04-02,116.35,116.8,117.33,116.32,127.73
2004-04-01,116.34,115.75,116.43,115.27,128.76
2004-03-31,115.98,116.21,116.48,114.28,152.36
2004-03-30,114.98,115.78,115.78,114.64,97.38
2004-03-29,115.1,114.2,115.64,114.06,106.17
2004-03-26,113.64,113.89,114.93,113.28,116.1
2004-03-25,112.16,113.29,114.19,111.58,132.37
2004-03-24,113.18,112.89,113.88,112.33,110.99
2004-03-23,113.72,112.14,114.15,111.43,118.21
2004-03-22,113.31,115.37,115.7,113.14,125.58
2004-03-19,116.02,114.76,116.02,113.99,134.9
2004-03-18,114.55,115.45,115.5,113.98,173.15
2004-03-17,114.55,112.54,114.61,112.41,169.95
2004-03-16,111.49,110.64,111.49,109.82,146.88
2004-03-15,111.63,112.23,112.53,111.15,133.51
2004-03-12,111.23,113.48,113.57,107.87,244.55
2004-03-11,113.87,113.86,115.11,113.41,244.26
2004-03-10,114.74,116.23,116.63,114.5,179.12
2004-03-09,116.82,116.86,117.23,116.48,175.37
2004-03-08,118.1,119.37,119.64,117.98,195.05
2004-03-05,118.88,119.19,119.47,118.76,235.63
2004-03-04,119.28,117.89,119.46,117.72,278.58
2004-03-03,117.57,117.8,118.28,117.57,242.71
2004-03-02,118.07,117.22,118.21,117.2,202.28
2004-02-27,115.92,113.5,115.92,112.96,186.57
2004-02-26,113.44,114.09,114.49,112.97,264.38
2004-02-25,113.63,113.41,114.08,113.09,154.73
2004-02-24,113.32,114.33,115,113.29,209.58
2004-02-23,115.05,114.67,115.62,113.7,120.69
2004-02-20,115.03,114.83,115.32,114.35,151.73
2004-02-19,115.65,115.33,116.03,114.61,299.49
2004-02-18,114.87,116.67,116.85,114.87,121.92
2004-02-17,116.03,115.99,116.65,115.5,145.99
2004-02-16,115.63,115.29,116.22,114.94,180.11
2004-02-13,115.75,114.91,115.95,114.07,138.08
2004-02-12,115.2,115.67,115.72,114.39,199.9
2004-02-11,114.92,113.98,115.12,113.92,217.02
2004-02-10,113.46,113.33,113.84,112.9,190.58
2004-02-09,113.18,112.62,113.51,112.47,207.64
2004-02-06,111.16,109.98,111.61,109.57,302.36
2004-02-05,109.77,108.97,109.89,108.81,329.66
2004-02-04,108.96,109.48,109.96,108.83,142.4
2004-02-03,109.61,111.37,111.37,109.32,190.21
2004-02-02,111.68,111.16,111.73,110.76,145.48
2004-01-30,110.89,111.72,112.41,110.54,129.04
2004-01-29,111.66,111.46,111.84,110.93,147.44
2004-01-28,112.59,112.58,113.9,112.44,198.43
2004-01-27,113.02,114.27,114.27,112.68,211.88
2004-01-26,113.68,113.51,114.12,112.73,302.34
2004-01-20,112.63,111.57,113.08,111.49,123.32
2004-01-19,111.96,111.56,112.29,111.13,161.11
2004-01-16,110.63,111.48,111.58,110.25,118.61
2004-01-15,110.34,110.85,111.24,109.82,126.63
2004-01-14,110.98,110.56,111.73,110.14,151.7
2004-01-13,110.71,111.69,111.69,110.18,141.14
2004-01-12,111.1,110.05,111.54,109.6,242.44
2004-01-09,110.26,108.79,110.89,108.75,292.85
2004-01-08,107.2,108.14,109.31,107.2,234.06
2004-01-07,107.54,107.29,108.02,107.15,181.06
2004-01-06,106.9,108.02,108.02,106.41,222.6
2004-01-05,107.07,106.01,107.23,105.96,156.85
2004-01-02,106.65,105.9,106.77,105.63,152.34
2003-12-30,105.21,104.19,105.45,103.78,180.03
2003-12-29,102.79,101.23,102.94,101.22,119.7
2003-12-26,102.43,102.72,103.17,102.03,214.98
2003-12-24,102.77,104.8,104.83,102.75,234.25
2003-12-23,103.89,104.89,105.31,103.87,172.11
2003-12-22,104.16,104.85,105.57,104.16,138.01
2003-12-19,105.04,105.51,105.82,104.74,226.11
2003-12-18,104.45,103.5,104.49,102.81,218.2
2003-12-17,103.05,105.56,105.6,103.05,246.41
2003-12-16,104.76,104.41,105.72,104.04,260.82
2003-12-15,106.48,106.37,106.83,105.56,190.21
2003-12-12,104.32,104.2,104.83,103.54,198.99
2003-12-11,102.12,103,104.25,102.12,213.81
2003-12-10,102.69,99.91,102.69,99.83,189.88
2003-12-09,101.64,102.04,102.39,101.29,173.34
2003-12-08,101.3,100.55,102.26,100.17,138.54
2003-12-05,101.87,103.55,103.58,101.87,181.06
2003-12-04,103.99,104.28,104.88,103.61,230.66
2003-12-03,104.79,104.7,105.87,103.85,199.44
2003-12-02,104.86,105.67,105.72,104.63,226.02
2003-12-01,104.9,103.58,105.52,102.79,267.84
2003-11-28,103.61,101.9,103.66,101.9,287.64
2003-11-27,101.6,101.63,101.93,100.81,198.59
2003-11-26,101.6,99.95,101.78,99.85,213.03
2003-11-25,99.71,99.6,99.99,98.83,202.76
2003-11-24,97.61,99.3,99.85,97.48,214.92
2003-11-21,99.94,99.08,100.99,98.8,209.73
2003-11-20,99.8,100.6,100.98,99,214.29
2003-11-19,100.17,102,102,99.83,231.3
2003-11-18,104.11,103.22,104.15,102.27,292.51
2003-11-17,103.21,104.46,104.49,102.6,160.82
2003-11-14,105.35,105.45,106.54,105.16,234.17
2003-11-13,105.89,104.72,105.89,104.5,204.21
2003-11-12,103.41,102.08,103.6,101.8,232.16
2003-11-11,102.02,102.1,102.34,101.22,224.4
2003-11-10,103.16,103.81,103.99,102.09,235.4
2003-11-07,104.23,103.22,104.23,102.32,215.49
2003-11-06,102.36,105.09,105.37,102.36,310.55
2003-11-05,104.56,103.29,104.74,102.99,212.21
2003-11-04,103.29,103.81,104.13,102.62,241.14
2003-11-03,102.74,101.55,102.97,100.83,172.24
2003-10-31,101.44,102.25,102.48,100.51,158.52
2003-10-30,101.98,101.79,102.25,100.92,172.63
2003-10-29,101.1,102.2,103.02,101.1,216.64
2003-10-28,100.53,98.47,101.52,98.32,205.73
2003-10-27,98.62,97.41,98.62,97.07,135.88
2003-10-24,96.74,97.31,98.28,96.09,135.8
2003-10-23,97.59,98.94,99.47,97.03,175.97
2003-10-22,100.99,101.11,101.66,100.09,191.01
2003-10-21,101.04,101.12,101.74,100.05,180.66
2003-10-20,100.58,99.17,100.81,99.01,207.82
2003-10-17,99.33,100.56,101.44,99.33,291.38
2003-10-16,100.56,98.07,100.56,97.91,267.17
2003-10-15,98.79,99.74,99.98,98.2,204.18
2003-10-14,99.11,98.65,99.86,98.63,228.43
2003-10-13,97.79,97.52,98.83,96.48,218.17
2003-10-10,97.98,94.81,98.24,94.81,215.62
2003-10-09,94.99,93.16,94.99,93.11,297.04
2003-10-08,93.1,94.19,94.24,92.89,106.38
2003-10-07,93.65,93.32,93.69,92.96,144.34
2003-10-06,93.06,93.17,93.57,92.54,147.32
2003-10-02,92.05,92.22,92.46,91.03,211.14
2003-10-01,90.63,88.65,90.63,88.38,185.18
2003-09-30,89.55,90.15,91.13,89.55,152.16
2003-09-29,89.37,89.47,89.73,88.25,123.05
2003-09-26,89.51,90.34,91.36,89.46,156.12
2003-09-25,91.66,90.84,91.8,89.73,163.69
2003-09-24,93.09,92.61,93.2,91.86,130.01
2003-09-23,92.3,91.7,92.44,90.2,147.39
2003-09-22,91.78,95.24,95.27,91.75,136.7
2003-09-19,96.13,98.57,98.68,95.72,135.1
2003-09-18,97.53,98.94,99.02,97.33,130.86
2003-09-17,98.7,99.32,99.45,98.39,132.66
2003-09-16,98.25,96.71,98.32,96.65,123.05
2003-09-15,96.94,98.52,98.85,96.94,131.66
2003-09-09,98.87,98.35,100.06,98.35,156.08
2003-09-08,97.89,97.7,98.06,97.24,106.67
2003-09-05,97.93,98.58,98.94,97.69,154.37
2003-09-04,98.26,98.75,99.02,98.22,157.05
2003-09-03,98.53,99.1,99.21,98.1,184.43
2003-09-02,98.54,98.8,98.86,98.12,237.02
2003-09-01,98.23,98.07,98.4,97.55,171.81
2003-08-29,97.59,97.22,97.68,95.91,155.93
2003-08-28,96.71,98.23,98.47,96.27,196.12
2003-08-27,97.64,97.53,98.32,97.28,215.06
2003-08-26,96.91,97.1,97.26,96.38,154.4
2003-08-25,97.45,97.13,98.02,96.87,177.88
2003-08-22,97.23,97.22,97.81,96.79,231.75
2003-08-21,97.18,95.48,97.18,95.48,250.34
2003-08-20,94.87,95.23,95.88,94.79,210.79
2003-08-19,95.2,95.81,95.83,94.9,237.38
2003-08-18,93.73,93.58,94.39,93.38,208.17
2003-08-14,93.38,91.58,93.38,91.48,221.15
2003-08-13,91.46,90.5,91.57,90.38,164.44
2003-08-12,89.92,90.71,90.86,89.73,169.7
2003-08-11,90.39,89.73,90.39,88.84,162.3
2003-08-08,90.24,91.12,91.35,90.24,173.12
2003-08-07,91.06,91.05,91.08,90.18,162.96
2003-08-06,90.84,91.27,91.6,90.57,172.29
2003-08-05,92.76,92.94,93.38,92.61,180.72
2003-08-04,92.31,92.45,93.08,92.14,169.16
2003-08-01,93.46,92.23,93.63,92.15,213.04
2003-07-31,91.52,91.91,92.19,91.05,128.98
2003-07-30,91.56,92.59,92.94,91.55,167
2003-07-29,92.73,92.12,92.75,91.72,184.26
2003-07-28,92.06,91.7,92.22,91.55,191.89
2003-07-25,90.34,89.5,90.41,89.22,181.46
2003-07-24,90.11,88.84,90.47,88.45,202.81
2003-07-23,89.21,90.2,90.34,88.85,199.6
2003-07-22,89.8,88.63,89.88,88.63,228.12
2003-07-21,88.88,89.6,90.07,88.68,272.57
2003-07-18,89.63,89.75,90.69,89.41,186.24
2003-07-16,91.9,92.4,92.65,90.9,199.61
2003-07-15,91.41,92.65,92.84,91.23,285.97
2003-07-14,92.32,90.81,92.39,90.29,227.21
2003-07-11,90.15,88.79,90.21,88.42,177.77
